TumoID,BirthDate,Classification,Status,StudentSchedule,AttendingSince,RetentionByMonths,RetentionGrouped,Age,Present,PresenceRatio
2.40917E+11,8-Aug-12,T,Active,Thursday 17:30,13-Feb-25,5,0.1 - 0.5 Year,12,29,96
2.30831E+11,27-Aug-10,M,Suspended,Tuesday 19:30,18-Jan-24,18,1.5 - 2 Year,14,101,91
2.40918E+11,14-Aug-12,T,Active,Thursday 17:30,13-Feb-25,5,0.1 - 0.5 Year,12,22,73
2.30831E+11,5-Aug-11,U,Suspended,Monday 17:30,15-Jan-24,18,1.5 - 2 Year,13,51,56
2.40918E+11,29-Feb-12,T,Active,Tuesday 15:30,5-Oct-24,9,0.5 - 1 Year,13,37,74
2.30901E+11,29-Aug-11,U,Active,Tuesday 19:30,16-Jan-24,18,1.5 - 2 Year,13,80,83
2.30901E+11,23-Jul-11,U,Active,Saturday 17:30,17-Jan-24,18,1.5 - 2 Year,14,77,89
2.30901E+11,1-Feb-11,U,Active,Tuesday 15:30,16-Jan-24,18,1.5 - 2 Year,14,78,81
2.30901E+11,15-Aug-11,M,Active,Saturday 09:30,16-Jan-24,18,1.5 - 2 Year,13,93,96
2.30901E+11,1-Sep-11,U,Suspended,Monday 15:30,15-Jan-24,18,1.5 - 2 Year,13,61,64
2.30901E+11,21-Jun-11,U,Active,Saturday 11:30,20-Jan-24,18,1.5 - 2 Year,14,67,77
2.30901E+11,21-Jul-11,U,Active,Tuesday 15:30,17-Jan-24,18,1.5 - 2 Year,14,75,78
2.40919E+11,14-Sep-12,T,Active,Friday 17:30,13-Jan-25,6,0.5 - 1 Year,12,32,86
2.30901E+11,25-Aug-11,U,Suspended,Monday 19:30,15-Jan-24,18,1.5 - 2 Year,13,90,86
2.40919E+11,9-Dec-10,U,Active,Friday 19:30,2-Dec-24,7,0.5 - 1 Year,14,43,86
2.30901E+11,20-Aug-11,U,Active,Friday 15:30,15-Jan-24,18,1.5 - 2 Year,13,71,77
2.40919E+11,29-Sep-11,U,Active,Sunday 15:30,14-Jan-25,6,0.5 - 1 Year,13,38,95
2.30901E+11,20-Aug-11,U,Suspended,Tuesday 19:30,13-Feb-24,17,1 - 1.5 Year,13,54,68
2.4092E+11,11-Aug-12,T,Active,Saturday 17:30,15-Jan-25,6,0.5 - 1 Year,12,37,100
2.40921E+11,14-Jul-12,U,Active,Saturday 19:30,4-Dec-24,7,0.5 - 1 Year,13,46,86
2.4092E+11,7-Aug-12,T,Active,Saturday 19:30,9-Oct-24,9,0.5 - 1 Year,12,43,86
2.30903E+11,12-Aug-11,U,Active,Friday 17:30,15-Jan-24,18,1.5 - 2 Year,13,89,85
2.30903E+11,24-Jan-11,U,Active,Sunday 13:30,15-Feb-24,17,1 - 1.5 Year,14,57,61
2.30903E+11,1-Sep-11,T,Active,Friday 15:30,15-Jan-24,18,1.5 - 2 Year,13,64,71
2.30315E+11,1-Mar-11,O,Active,Saturday 09:30,11-Sep-23,22,1.5 - 2 Year,14,128,91
2.30903E+11,10-Oct-09,T,Freeze,Sunday 15:30,5-Dec-23,19,1.5 - 2 Year,15,63,63
2.30903E+11,11-May-11,U,Active,Monday 17:30,15-Jan-24,18,1.5 - 2 Year,14,88,88
2.30903E+11,29-Jul-11,U,Active,Thursday 15:30,18-Jan-24,18,1.5 - 2 Year,14,91,81
2.40921E+11,16-Dec-11,T,Active,Monday 17:30,13-Jan-25,6,0.5 - 1 Year,13,38,86
2.30904E+11,5-Jul-11,U,Active,Sunday 09:30,18-Jan-24,18,1.5 - 2 Year,14,88,78
2.30904E+11,16-Apr-11,M,Active,Tuesday 15:30,16-Jan-24,18,1.5 - 2 Year,14,88,84
2.30904E+11,25-Nov-07,M,Active,Saturday 15:30,17-Jan-24,18,1.5 - 2 Year,17,88,72
2.40922E+11,1-Jun-12,T,Freeze,Saturday 17:30,4-Dec-24,7,0.5 - 1 Year,13,19,51
2.30904E+11,31-Oct-09,T,Active,Thursday 17:30,17-Jan-24,18,1.5 - 2 Year,15,42,56
2.30904E+11,12-May-07,U,Suspended,null,15-Jan-24,18,1.5 - 2 Year,18,74,76
2.30904E+11,11-Jan-11,M,Active,Monday 15:30,15-Jan-24,18,1.5 - 2 Year,14,76,70
2.40922E+11,27-Aug-12,T,Active,Sunday 11:30,5-Dec-24,7,0.5 - 1 Year,12,41,89
2.30904E+11,24-Aug-11,M,Active,Wednesday 15:30,17-Jan-24,18,1.5 - 2 Year,13,100,86
2.30904E+11,20-Feb-11,U,Active,Saturday 13:30,18-Jan-24,18,1.5 - 2 Year,14,78,85
2.30904E+11,7-Sep-10,T,Active,Wednesday 17:30,14-Feb-24,17,1 - 1.5 Year,14,47,62
2.30904E+11,5-Jul-07,M,Suspended,Wednesday 15:30,17-Jan-24,18,1.5 - 2 Year,18,72,70
2.30904E+11,22-Jul-11,U,Suspended,Tuesday 19:30,16-Jan-24,18,1.5 - 2 Year,14,76,80
2.30905E+11,26-Aug-11,U,Active,Tuesday 15:30,16-Jan-24,18,1.5 - 2 Year,13,84,92
2.30905E+11,27-Jul-11,U,Active,Saturday 17:30,17-Jan-24,18,1.5 - 2 Year,14,58,62
2.40923E+11,20-Jun-12,U,Active,Thursday 15:30,5-Dec-24,7,0.5 - 1 Year,13,44,81
2.30905E+11,21-Aug-11,U,Active,Thursday 15:30,14-Mar-24,16,1 - 1.5 Year,13,61,77
2.31215E+11,13-Nov-11,T,Active,Sunday 13:30,11-Mar-24,16,1 - 1.5 Year,13,70,79
2.30905E+11,19-Apr-11,U,Active,Wednesday 19:30,14-Feb-24,17,1 - 1.5 Year,14,84,88
2.40924E+11,16-Sep-11,T,Active,Friday 17:30,12-Feb-25,5,0.1 - 0.5 Year,13,38,97
2.30905E+11,24-Aug-11,U,Active,Saturday 11:30,17-Jan-24,18,1.5 - 2 Year,13,68,68
2.30905E+11,10-Jul-11,T,Freeze,Wednesday 17:30,13-Mar-24,16,1 - 1.5 Year,14,52,64
2.30905E+11,7-Mar-11,U,Active,Thursday 19:30,14-Mar-24,16,1 - 1.5 Year,14,74,84
2.40924E+11,25-May-12,T,Suspended,Monday 17:30,13-Jan-25,6,0.5 - 1 Year,13,26,66
2.40925E+11,1-Nov-10,U,Active,Thursday 15:30,5-Dec-24,7,0.5 - 1 Year,14,33,73
2.40925E+11,17-Sep-12,T,Active,Thursday 17:30,16-Jan-25,6,0.5 - 1 Year,12,35,97
2.40925E+11,5-Jul-12,T,Active,Friday 17:30,10-Feb-25,5,0.1 - 0.5 Year,13,28,90
2.30906E+11,12-Jul-11,M,Active,Thursday 15:30,15-Jan-24,18,1.5 - 2 Year,14,80,81
2.30906E+11,12-Jan-11,U,Active,Tuesday 15:30,16-Jan-24,18,1.5 - 2 Year,14,65,68
2.30906E+11,29-Jul-11,U,Active,Saturday 13:30,18-Jan-24,18,1.5 - 2 Year,14,70,82
2.40925E+11,27-Sep-11,T,Active,Friday 17:30,7-Oct-24,9,0.5 - 1 Year,13,46,86
2.31215E+11,26-Oct-11,U,Active,Friday 17:30,10-Apr-24,15,1 - 1.5 Year,13,70,74
2.40926E+11,2-Nov-11,T,Suspended,Saturday 11:30,15-Feb-25,5,0.1 - 0.5 Year,13,23,71
2.30906E+11,23-May-10,U,Active,Saturday 13:30,18-Jan-24,18,1.5 - 2 Year,15,80,86
2.30906E+11,5-Aug-11,M,Active,Monday 19:30,12-Feb-24,17,1 - 1.5 Year,13,87,87
2.40925E+11,19-Aug-12,T,Active,Saturday 11:30,12-Apr-25,3,0.1 - 0.5 Year,12,19,100
2.30906E+11,13-Aug-11,M,Active,Friday 19:30,17-Jan-24,18,1.5 - 2 Year,13,91,86
2.30906E+11,11-Apr-11,M,Active,Friday 19:30,15-Jan-24,18,1.5 - 2 Year,14,98,93
2.30906E+11,21-Mar-11,M,Active,Sunday 13:30,18-Jan-24,18,1.5 - 2 Year,14,108,94
2.40926E+11,20-Sep-12,U,Active,Saturday 19:30,4-Dec-24,7,0.5 - 1 Year,12,48,92
2.30906E+11,16-Aug-11,O,Active,Sunday 13:30,15-Feb-24,17,1 - 1.5 Year,13,117,87
2.30906E+11,14-Feb-11,U,Active,Thursday 17:30,15-Feb-24,17,1 - 1.5 Year,14,66,80
2.30906E+11,2-Sep-11,M,Active,Sunday 09:30,17-Jan-24,18,1.5 - 2 Year,13,107,94
2.30906E+11,3-Aug-11,M,Active,Wednesday 15:30,6-Dec-23,19,1.5 - 2 Year,13,91,77
2.30907E+11,7-Sep-11,U,Active,Tuesday 17:30,16-Jan-24,18,1.5 - 2 Year,13,94,89
2.30907E+11,1-Jul-11,T,Active,Saturday 11:30,17-Feb-24,17,1 - 1.5 Year,14,64,81
2.30907E+11,25-Aug-11,U,Active,Saturday 19:30,17-Jan-24,18,1.5 - 2 Year,13,84,94
2.40927E+11,7-Sep-12,U,Active,Tuesday 15:30,3-Dec-24,7,0.5 - 1 Year,12,66,98
2.40928E+11,28-Sep-12,U,Active,Friday 17:30,11-Feb-25,5,0.1 - 0.5 Year,12,33,94
2.40928E+11,23-Sep-12,U,Active,Saturday 11:30,15-Jan-25,6,0.5 - 1 Year,12,47,94
2.30908E+11,30-Jul-11,M,Active,Tuesday 15:30,13-Feb-24,17,1 - 1.5 Year,14,104,84
2.40928E+11,16-Sep-12,T,Active,Sunday 15:30,3-Jun-25,1,0.1 - 0.5 Year,12,8,61
2.30908E+11,29-Jan-11,M,Active,Saturday 15:30,16-Jan-24,18,1.5 - 2 Year,14,94,85
2.30908E+11,13-May-10,U,Suspended,Saturday 13:30,17-Jan-24,18,1.5 - 2 Year,15,81,89
2.40929E+11,27-Oct-11,T,Active,Sunday 17:30,3-Dec-24,7,0.5 - 1 Year,13,35,77
2.40929E+11,8-Oct-11,T,Active,Sunday 09:30,5-Dec-24,7,0.5 - 1 Year,13,41,91
2.30908E+11,2-Sep-11,M,Active,Tuesday 19:30,13-Sep-23,22,1.5 - 2 Year,13,109,87
2.40929E+11,26-Sep-12,U,Active,Saturday 17:30,9-Oct-24,9,0.5 - 1 Year,12,59,86
2.30908E+11,3-Sep-11,U,Active,Tuesday 15:30,12-Sep-23,22,1.5 - 2 Year,13,93,69
2.40929E+11,29-Jul-06,T,Freeze,Saturday 17:30,12-Feb-25,5,0.1 - 0.5 Year,19,12,41
2.30908E+11,23-Jun-11,T,Active,Wednesday 17:30,17-Jan-24,18,1.5 - 2 Year,14,83,84
2.30909E+11,26-Mar-11,U,Active,Tuesday 17:30,12-Mar-24,16,1 - 1.5 Year,14,72,79
2.30909E+11,4-Sep-11,M,Active,Monday 17:30,17-Jan-24,18,1.5 - 2 Year,13,93,86
2.40929E+11,27-Jul-12,T,Suspended,Saturday 11:30,18-Jan-25,6,0.5 - 1 Year,13,13,43
2.4093E+11,14-Sep-12,T,Active,Saturday 15:30,15-Jan-25,6,0.5 - 1 Year,12,28,82
2.4093E+11,19-Sep-12,T,Active,Friday 15:30,13-Jan-25,6,0.5 - 1 Year,12,29,78
2.30909E+11,15-Aug-11,U,Active,Sunday 15:30,16-Jan-24,18,1.5 - 2 Year,13,56,62
2.4093E+11,19-Sep-11,T,Active,Tuesday 19:30,14-Jan-25,6,0.5 - 1 Year,13,44,97
2.30909E+11,27-Jul-11,U,Suspended,Sunday 11:30,15-Feb-24,17,1 - 1.5 Year,14,58,65
2.3091E+11,6-Jun-10,U,Freeze,Thursday 15:30,18-Jan-24,18,1.5 - 2 Year,15,73,71
2.3091E+11,3-May-11,U,Active,Wednesday 17:30,14-Feb-24,17,1 - 1.5 Year,14,76,84
2.4093E+11,14-Sep-12,T,Active,Saturday 19:30,4-Dec-24,7,0.5 - 1 Year,12,14,41
2.3091E+11,2-Jun-09,U,Active,Friday 15:30,16-Jan-24,18,1.5 - 2 Year,16,78,76
2.3091E+11,3-Jun-11,M,Active,Friday 15:30,15-Jan-24,18,1.5 - 2 Year,14,99,93
2.3091E+11,18-Jul-11,M,Active,Saturday 09:30,5-Dec-23,19,1.5 - 2 Year,14,96,91
2.3091E+11,10-Mar-11,M,Active,Saturday 09:30,16-Jan-24,18,1.5 - 2 Year,14,110,94
2.41002E+11,30-Sep-12,T,Active,Saturday 11:30,7-Dec-24,7,0.5 - 1 Year,12,25,65
2.3091E+11,31-Aug-11,M,Active,Thursday 15:30,18-Jan-24,18,1.5 - 2 Year,13,96,88
2.3091E+11,23-Jul-11,M,Suspended,Wednesday 19:30,15-Jan-24,18,1.5 - 2 Year,14,98,85
2.30314E+11,12-Dec-10,M,Active,Monday 19:30,11-Sep-23,22,1.5 - 2 Year,14,119,85
2.30911E+11,6-Jun-11,U,Freeze,Saturday 13:30,15-Feb-24,17,1 - 1.5 Year,14,69,66
2.41002E+11,6-Aug-12,U,Active,Saturday 15:30,4-Dec-24,7,0.5 - 1 Year,12,41,95
2.41003E+11,1-Oct-12,T,Active,Saturday 19:30,4-Dec-24,7,0.5 - 1 Year,12,30,63
2.41002E+11,20-Sep-12,T,Active,Wednesday 15:30,4-Dec-24,7,0.5 - 1 Year,12,40,88
2.30911E+11,10-Sep-11,U,Active,Thursday 19:30,18-Jan-24,18,1.5 - 2 Year,13,82,89
2.30911E+11,1-Jul-11,M,Active,Sunday 13:30,18-Jan-24,18,1.5 - 2 Year,14,93,78
2.30911E+11,3-May-11,U,Suspended,Sunday 13:30,14-Mar-24,16,1 - 1.5 Year,14,64,71
2.41003E+11,24-Sep-12,T,Active,Monday 15:30,13-Jan-25,6,0.5 - 1 Year,12,26,68
2.30911E+11,25-Jul-11,U,Active,Wednesday 15:30,13-Mar-24,16,1 - 1.5 Year,14,81,95
2.30911E+11,17-Aug-11,U,Active,Saturday 19:30,14-Feb-24,17,1 - 1.5 Year,13,89,91
2.30911E+11,9-Jul-11,M,Suspended,Tuesday 19:30,13-Feb-24,17,1 - 1.5 Year,14,95,87
1708240029,11-Apr-05,M,Suspended,null,18-Dec-17,91,3+ Year,20,198,64
2.30912E+11,14-Aug-11,U,Active,Tuesday 17:30,12-Mar-24,16,1 - 1.5 Year,13,69,75
2.30912E+11,3-Jun-09,M,Active,Friday 19:30,12-Feb-24,17,1 - 1.5 Year,16,93,88
1803160012,24-Apr-05,M,Preclosed,null,15-May-18,86,3+ Year,20,269,79
1610170018,19-Sep-04,M,Preclosed,null,11-Nov-16,104,3+ Year,20,340,86
2.30912E+11,6-Sep-11,O,Active,Friday 15:30,15-Feb-24,17,1 - 1.5 Year,13,126,96
2.30912E+11,15-May-11,U,Active,Sunday 17:30,12-Mar-24,16,1 - 1.5 Year,14,58,52
2.30912E+11,6-Dec-06,M,Active,Monday 17:30,12-Feb-24,17,1 - 1.5 Year,18,94,86
1802120000,28-Oct-05,M,Suspended,null,12-Dec-22,31,2.5 - 3 Year,19,239,86
1902130000,18-Apr-05,M,Preclosed,null,2-Jun-19,73,3+ Year,20,123,62
2.30912E+11,1-Aug-09,U,Active,Thursday 17:30,10-Apr-24,15,1 - 1.5 Year,16,65,74
2.30912E+11,3-Sep-11,U,Active,Friday 17:30,14-Feb-24,17,1 - 1.5 Year,13,81,90
1809120022,19-Aug-06,U,Suspended,null,29-Jan-19,78,3+ Year,18,185,68
1812030001,19-Oct-05,M,Suspended,null,4-May-19,74,3+ Year,19,145,65
2.30913E+11,11-Jan-11,T,Active,Sunday 15:30,15-Feb-24,17,1 - 1.5 Year,14,76,91
2.30913E+11,24-Apr-10,U,Active,Tuesday 17:30,16-Jan-24,18,1.5 - 2 Year,15,75,81
1906260005,3-Feb-06,M,Suspended,null,1-Oct-19,69,3+ Year,19,133,67
2.30913E+11,4-Aug-11,U,Suspended,Monday 15:30,12-Feb-24,17,1 - 1.5 Year,13,55,65
2.30913E+11,3-Sep-11,U,Active,Friday 15:30,6-Dec-23,19,1.5 - 2 Year,13,89,87
2.30913E+11,15-Aug-11,U,Active,Monday 19:30,12-Feb-24,17,1 - 1.5 Year,13,89,91
1903260009,25-Feb-05,M,Suspended,null,4-May-19,74,3+ Year,20,189,82
2.30914E+11,9-Aug-11,M,Active,Saturday 19:30,14-Feb-24,17,1 - 1.5 Year,13,77,79
1907080019,20-Jan-06,M,Suspended,null,30-Sep-19,70,3+ Year,19,206,86
2001200053,10-Jul-06,O,Active,Thursday 15:30,5-Jun-25,1,0.1 - 0.5 Year,19,255,56
1905200005,17-Aug-04,O,Active,Sunday 15:30,2-Jun-19,73,3+ Year,20,207,69
2.30914E+11,1-Jan-11,U,Active,Wednesday 17:30,14-Feb-24,17,1 - 1.5 Year,14,72,82
2.30914E+11,10-Sep-11,T,Active,Sunday 11:30,15-Feb-24,17,1 - 1.5 Year,13,59,74
2.30914E+11,20-Jul-10,T,Active,Sunday 09:30,14-Feb-24,17,1 - 1.5 Year,15,48,51
2001200045,28-Jun-06,T,Suspended,null,29-Apr-20,63,3+ Year,19,118,58
2.30914E+11,14-Jan-11,T,Active,Sunday 09:30,13-Feb-24,17,1 - 1.5 Year,14,53,68
2.30914E+11,10-Jun-11,U,Active,Thursday 17:30,12-Mar-24,16,1 - 1.5 Year,14,69,82
2.30914E+11,10-Dec-10,U,Active,Sunday 09:30,7-Dec-23,19,1.5 - 2 Year,14,79,60
1911120022,15-May-04,U,Suspended,null,7-Dec-19,67,3+ Year,21,89,72
2.01119E+11,12-Jul-07,M,Freeze,Sunday 09:30,17-May-21,50,3+ Year,18,136,61
2.10211E+11,25-Jan-07,O,Active,Monday 15:30,24-Feb-21,53,3+ Year,18,206,74
2.30915E+11,17-Aug-11,M,Active,Sunday 09:30,15-Feb-24,17,1 - 1.5 Year,13,91,91
2.0073E+11,23-Nov-07,O,Active,Saturday 11:30,30-Sep-20,58,3+ Year,17,225,72
2.30915E+11,4-Sep-11,U,Active,Sunday 11:30,14-Feb-24,17,1 - 1.5 Year,13,94,88
2.10323E+11,29-Jan-06,U,Suspended,null,12-Apr-21,51,3+ Year,19,82,48
2.30915E+11,28-Feb-07,U,Active,Sunday 13:30,17-Feb-24,17,1 - 1.5 Year,18,83,85
2.10217E+11,30-Jul-07,U,Active,Monday 19:30,7-Apr-25,3,0.1 - 0.5 Year,18,140,53
2.30916E+11,13-Mar-10,U,Active,Wednesday 19:30,12-Mar-24,16,1 - 1.5 Year,15,70,77
2.30916E+11,9-Apr-10,U,Suspended,Thursday 15:30,13-Feb-24,17,1 - 1.5 Year,15,71,81
2.30916E+11,18-Jul-11,M,Active,Saturday 11:30,17-Feb-24,17,1 - 1.5 Year,14,86,86
2.30313E+11,3-Oct-10,M,Active,Monday 15:30,12-Sep-23,22,1.5 - 2 Year,14,125,91
2.30916E+11,2-Jan-11,M,Active,Wednesday 15:30,12-Mar-24,16,1 - 1.5 Year,14,79,84
2.30916E+11,10-Sep-11,U,Active,Tuesday 19:30,12-Mar-24,16,1 - 1.5 Year,13,58,68
2.30917E+11,28-Aug-11,U,Active,Wednesday 17:30,14-Feb-24,17,1 - 1.5 Year,13,91,87
2.10602E+11,20-Feb-09,O,Active,Friday 15:30,3-Jul-21,48,3+ Year,16,166,83
2.30917E+11,16-Sep-11,U,Suspended,Wednesday 15:30,6-Dec-23,19,1.5 - 2 Year,13,74,70
2.30917E+11,27-Aug-11,U,Active,Thursday 17:30,15-Feb-24,17,1 - 1.5 Year,13,66,78
2.30917E+11,18-Aug-10,T,Active,Tuesday 17:30,13-Feb-24,17,1 - 1.5 Year,14,69,67
2.10426E+11,23-Jul-08,O,Freeze,Monday 17:30,10-May-21,50,3+ Year,17,147,60
2.30917E+11,3-Aug-11,M,Active,Thursday 19:30,15-Feb-24,17,1 - 1.5 Year,13,92,86
2.10529E+11,25-Jul-06,M,Active,Wednesday 15:30,9-Apr-25,3,0.1 - 0.5 Year,19,66,70
2.10628E+11,30-May-09,U,Active,Saturday 09:30,2-Oct-21,45,3+ Year,16,109,53
2.10603E+11,17-May-09,M,Active,Sunday 13:30,29-Jun-21,49,3+ Year,16,131,71
2.30917E+11,27-Mar-11,U,Active,Sunday 11:30,15-Feb-24,17,1 - 1.5 Year,14,74,81
2.30918E+11,31-Mar-10,M,Active,Tuesday 19:30,13-Feb-24,17,1 - 1.5 Year,15,80,86
2.30918E+11,5-Jul-11,M,Suspended,Monday 19:30,12-Feb-24,17,1 - 1.5 Year,14,83,85
2.10622E+11,13-Aug-08,T,Active,Saturday 17:30,28-Sep-21,46,3+ Year,16,111,56
2.30918E+11,26-Aug-11,U,Freeze,Saturday 19:30,14-Feb-24,17,1 - 1.5 Year,13,58,63
2.10825E+11,24-May-08,M,Suspended,Wednesday 19:30,11-Oct-21,45,3+ Year,17,133,58
2.30918E+11,11-Apr-11,M,Active,Monday 17:30,14-Mar-24,16,1 - 1.5 Year,14,86,92
2.30918E+11,29-Apr-10,U,Active,Saturday 19:30,14-Feb-24,17,1 - 1.5 Year,15,68,82
2.30918E+11,9-Sep-11,T,Active,Monday 15:30,12-Feb-24,17,1 - 1.5 Year,13,61,65
2.30918E+11,8-Jul-08,M,Active,Thursday 15:30,15-Feb-24,17,1 - 1.5 Year,17,102,96
2.30918E+11,5-May-11,U,Active,Saturday 13:30,17-Feb-24,17,1 - 1.5 Year,14,77,87
2.10731E+11,3-Jul-09,O,Freeze,Friday 17:30,4-Dec-21,43,3+ Year,16,199,80
2.30919E+11,26-Jun-08,M,Active,Sunday 15:30,13-Feb-24,17,1 - 1.5 Year,17,84,76
2.30919E+11,19-Jun-10,M,Suspended,Saturday 09:30,13-Feb-24,17,1 - 1.5 Year,15,95,90
2.30919E+11,29-Aug-11,U,Active,Tuesday 17:30,12-Mar-24,16,1 - 1.5 Year,13,72,80
2.10901E+11,8-Aug-09,M,Suspended,Monday 17:30,6-Nov-21,44,3+ Year,15,128,67
2.3092E+11,20-Feb-11,U,Suspended,Tuesday 17:30,12-Mar-24,16,1 - 1.5 Year,14,79,92
2.3092E+11,28-Aug-11,M,Freeze,Monday 19:30,12-Feb-24,17,1 - 1.5 Year,13,84,84
2.3092E+11,18-Jan-11,U,Active,Wednesday 15:30,14-Feb-24,17,1 - 1.5 Year,14,74,82
2.11005E+11,11-Sep-09,U,Suspended,Saturday 17:30,21-Nov-21,44,3+ Year,15,144,79
2.3092E+11,4-Mar-11,U,Active,Friday 15:30,14-Feb-24,17,1 - 1.5 Year,14,84,87
2.30921E+11,20-Sep-11,T,Active,Wednesday 19:30,14-Feb-24,17,1 - 1.5 Year,13,59,73
2.30921E+11,14-Aug-09,O,Active,Wednesday 15:30,13-Mar-24,16,1 - 1.5 Year,15,138,95
2.30921E+11,29-Jul-11,M,Active,Wednesday 17:30,14-Feb-24,17,1 - 1.5 Year,14,83,89
2.30921E+11,16-Sep-11,U,Active,Wednesday 19:30,14-Feb-24,17,1 - 1.5 Year,13,88,89
2.30921E+11,7-Sep-11,M,Active,Thursday 15:30,11-Mar-24,16,1 - 1.5 Year,13,90,88
2.30921E+11,31-May-11,U,Active,Tuesday 17:30,12-Mar-24,16,1 - 1.5 Year,14,63,72
2.11109E+11,22-Oct-09,M,Freeze,Friday 19:30,3-Dec-21,43,3+ Year,15,127,70
2.30922E+11,11-Sep-11,U,Active,Saturday 19:30,14-Feb-24,17,1 - 1.5 Year,13,68,78
2.11129E+11,3-Jan-08,M,Active,Friday 19:30,9-Dec-21,43,3+ Year,17,101,82
2.20119E+11,7-Dec-09,M,Active,Saturday 15:30,15-Mar-25,4,0.1 - 0.5 Year,15,132,58
2.11217E+11,31-Mar-06,M,Suspended,null,16-Feb-22,41,3+ Year,19,146,85
2.30923E+11,29-Mar-11,M,Active,Wednesday 15:30,14-Feb-24,17,1 - 1.5 Year,14,105,90
2.30923E+11,27-Oct-10,U,Active,Thursday 17:30,14-Mar-24,16,1 - 1.5 Year,14,76,85
2.30923E+11,27-Apr-08,T,Active,Saturday 13:30,17-Feb-24,17,1 - 1.5 Year,17,59,71
2.20117E+11,6-Jan-08,U,Active,Saturday 17:30,7-Dec-24,7,0.5 - 1 Year,17,107,73
2.30923E+11,10-Aug-11,U,Freeze,Sunday 17:30,13-Feb-24,17,1 - 1.5 Year,13,71,78
2.20124E+11,27-Jul-09,U,Freeze,Saturday 17:30,25-Apr-22,39,3+ Year,16,102,53
2.30923E+11,27-Jul-11,M,Active,Wednesday 17:30,14-Feb-24,17,1 - 1.5 Year,14,112,94
2.20129E+11,5-Mar-08,T,Active,Tuesday 15:30,12-Mar-22,40,3+ Year,17,32,68
2.30924E+11,23-Sep-11,M,Active,Friday 17:30,13-Feb-24,17,1 - 1.5 Year,13,90,90
2.30924E+11,19-Sep-11,M,Active,Wednesday 15:30,14-Feb-24,17,1 - 1.5 Year,13,89,89
2.30924E+11,17-Aug-10,U,Active,Thursday 15:30,14-Mar-24,16,1 - 1.5 Year,14,82,87
2.20226E+11,27-Nov-09,O,Active,Monday 15:30,6-Jun-22,37,3+ Year,15,168,78
2.30924E+11,18-Sep-10,T,Active,Friday 19:30,12-Feb-24,17,1 - 1.5 Year,14,67,73
2.30924E+11,23-Sep-11,M,Active,Wednesday 19:30,14-Feb-24,17,1 - 1.5 Year,13,92,97
2.30925E+11,23-Sep-11,U,Active,Tuesday 19:30,13-Feb-24,17,1 - 1.5 Year,13,68,69
2.31213E+11,5-Dec-11,U,Active,Wednesday 19:30,13-Mar-24,16,1 - 1.5 Year,13,77,79
2.30925E+11,25-Sep-11,M,Active,Wednesday 15:30,14-Feb-24,17,1 - 1.5 Year,13,98,98
2.20625E+11,4-Dec-08,M,Active,Wednesday 19:30,18-Oct-22,33,2.5 - 3 Year,16,112,71
2.30925E+11,20-Sep-11,M,Active,Thursday 19:30,15-Feb-24,17,1 - 1.5 Year,13,81,77
2.20531E+11,21-May-10,U,Freeze,Tuesday 17:30,23-Oct-22,33,2.5 - 3 Year,15,78,69
2.20819E+11,5-Oct-09,M,Active,Friday 15:30,18-Jan-23,30,2.5 - 3 Year,15,84,84
2.30925E+11,24-Sep-11,U,Active,Friday 19:30,11-Mar-24,16,1 - 1.5 Year,13,68,81
2.30925E+11,25-May-08,U,Active,Monday 19:30,12-Feb-24,17,1 - 1.5 Year,17,86,86
2.30925E+11,9-Aug-11,M,Active,Saturday 11:30,15-Feb-24,17,1 - 1.5 Year,13,88,83
2.30926E+11,26-Sep-11,T,Suspended,Monday 15:30,12-Feb-24,17,1 - 1.5 Year,13,67,71
2.30926E+11,29-Jun-11,T,Active,Wednesday 17:30,13-Mar-24,16,1 - 1.5 Year,14,49,57
2.30926E+11,10-Sep-11,M,Active,Thursday 15:30,15-Feb-24,17,1 - 1.5 Year,13,97,88
2.20824E+11,12-Jul-10,T,Suspended,Sunday 15:30,18-Jan-23,30,2.5 - 3 Year,15,36,34
2.30926E+11,10-May-11,T,Suspended,Saturday 17:30,13-Mar-24,16,1 - 1.5 Year,14,46,62
2.20903E+11,27-May-10,U,Preclosed,Saturday 19:30,16-Jan-23,30,2.5 - 3 Year,15,71,54
2.30926E+11,26-Aug-11,U,Active,Saturday 19:30,14-Feb-24,17,1 - 1.5 Year,13,73,77
2.2091E+11,4-Sep-09,T,Freeze,Sunday 15:30,16-Feb-23,29,2 - 2.5 Year,15,57,43
2.21031E+11,16-Nov-08,T,Active,Saturday 15:30,12-Nov-22,32,2.5 - 3 Year,16,36,61
2.21109E+11,31-Oct-10,T,Freeze,Sunday 17:30,10-Apr-23,27,2 - 2.5 Year,14,91,74
2.30927E+11,25-Sep-11,M,Active,Thursday 19:30,15-Feb-24,17,1 - 1.5 Year,13,86,86
2.30312E+11,29-Jan-11,M,Active,Saturday 15:30,11-Sep-23,22,1.5 - 2 Year,14,93,78
2.30927E+11,4-Dec-10,M,Active,Thursday 19:30,14-Feb-24,17,1 - 1.5 Year,14,85,92
2.30927E+11,8-Aug-11,U,Active,Monday 19:30,11-Mar-24,16,1 - 1.5 Year,13,73,82
